product_id,amount,pricePerUnit,orders
PROTECTOR_FRAGMENT,7,2606.9,1
PROTECTOR_FRAGMENT,3,2608.7,1
PROTECTOR_FRAGMENT,3,2609.9,1
PROTECTOR_FRAGMENT,12,2610.3,1
PROTECTOR_FRAGMENT,10,2631.0,1
PROTECTOR_FRAGMENT,2,2631.7,1
PROTECTOR_FRAGMENT,6,2631.8,1
PROTECTOR_FRAGMENT,8,2632.1,1
PROTECTOR_FRAGMENT,3,2632.3,1
PROTECTOR_FRAGMENT,6,2632.4,1
PROTECTOR_FRAGMENT,18,2632.5,1
PROTECTOR_FRAGMENT,3,2632.6,1
PROTECTOR_FRAGMENT,597,2632.7,1
PROTECTOR_FRAGMENT,6,2633.1,1
PROTECTOR_FRAGMENT,4,2633.8,1
PROTECTOR_FRAGMENT,3,2657.1,1
PROTECTOR_FRAGMENT,30,2657.2,1
PROTECTOR_FRAGMENT,3,2657.3,1
PROTECTOR_FRAGMENT,8,2658.0,1
PROTECTOR_FRAGMENT,1787,2674.8,3
PROTECTOR_FRAGMENT,4,2675.3,1
PROTECTOR_FRAGMENT,16,2675.5,1
ENCHANTED_EMERALD,4,960.8,1
ENCHANTED_EMERALD,5,960.9,1
ENCHANTED_EMERALD,423,961.0,3
ENCHANTED_EMERALD,2240,961.1,1
ENCHANTED_EMERALD,2240,961.2,2
ENCHANTED_EMERALD,23,961.3,2
ENCHANTED_EMERALD,11,961.5,1
ENCHANTED_EMERALD,82,961.7,1
ENCHANTED_EMERALD,15,961.8,2
ENCHANTED_EMERALD,2625,962.0,3
ENCHANTED_EMERALD,100,972.4,1
ENCHANTED_EMERALD,832,980.0,1
ENCHANTED_EMERALD,40,996.5,1
ENCHANTED_EMERALD,57,997.1,1
ENCHANTED_EMERALD,17184,997.9,1
ENCHANTED_EMERALD,16,1012.1,1
ENCHANTED_EMERALD,24,1019.0,1
ENCHANTED_EMERALD,9,1019.1,1
ENCHANTED_EMERALD,10,1019.5,1
ENCHANTED_EMERALD,2,1019.9,1
ENCHANTED_EMERALD,326,1020.0,1
ENCHANTED_EMERALD,2,1020.3,1
ENCHANTED_EMERALD,3,1020.4,1
ENCHANTED_EMERALD,1,1020.6,1
ENCHANTED_EMERALD,23,1021.5,1
ENCHANTED_EMERALD,9,1022.9,1
ENCHANTED_EMERALD,158,1023.1,1
ENCHANTED_EMERALD,68,1030.4,2
ENCHANTED_EMERALD,9,1031.6,1
ENCHANTED_EMERALD,104,1031.8,1
ENCHANTED_SPIDER_EYE,76,1262.7,1
ENCHANTED_SPIDER_EYE,4,1262.8,1
ENCHANTED_SPIDER_EYE,320,1266.4,1
ENCHANTED_SPIDER_EYE,219,1266.5,1
ENCHANTED_SPIDER_EYE,133,1266.7,2
ENCHANTED_SPIDER_EYE,130,1267.8,1
ENCHANTED_SPIDER_EYE,106,1268.1,1
ENCHANTED_SPIDER_EYE,79,1268.3,1
ENCHANTED_SPIDER_EYE,901,1272.8,1
ENCHANTED_SPIDER_EYE,212,1273.1,1
ENCHANTED_SPIDER_EYE,448,1273.2,1
ENCHANTED_SPIDER_EYE,14,1273.4,1
ENCHANTED_SPIDER_EYE,61,1273.6,1
ENCHANTED_SPIDER_EYE,12,1273.8,1
ENCHANTED_SPIDER_EYE,142,1274.0,1
ENCHANTED_SPIDER_EYE,352,1274.4,1
ENCHANTED_SPIDER_EYE,226,1274.6,1
ENCHANTED_SPIDER_EYE,536,1274.8,1
ENCHANTED_SPIDER_EYE,20,1275.0,1
ENCHANTED_SPIDER_EYE,389,1275.2,1
ENCHANTED_SPIDER_EYE,15,1280.2,1
ENCHANTED_SPIDER_EYE,1472,1281.0,1
ENCHANTED_SPIDER_EYE,16,1281.3,1
ENCHANTED_SPIDER_EYE,179,1281.5,1
ENCHANTED_SPIDER_EYE,4,1281.7,1
ENCHANTED_SPIDER_EYE,118,1282.1,1
ENCHANTED_SPIDER_EYE,12,1282.4,1
ENCHANTED_SPIDER_EYE,386,1282.7,2
ENCHANTED_SPIDER_EYE,41,1283.0,1
ENCHANTED_SPIDER_EYE,817,1283.2,2
RED_MUSHROOM,640,23.3,1
RED_MUSHROOM,16,23.4,1
RED_MUSHROOM,324,23.5,1
RED_MUSHROOM,155,23.6,2
RED_MUSHROOM,224,23.7,2
RED_MUSHROOM,656,23.8,1
RED_MUSHROOM,476,23.9,1
RED_MUSHROOM,640,24.0,1
RED_MUSHROOM,1024,24.3,1
RED_MUSHROOM,70576,24.4,2
RED_MUSHROOM,96,24.6,2
RED_MUSHROOM,1309,24.8,1
RED_MUSHROOM,1043,25.2,1
RED_MUSHROOM,896,25.4,3
RED_MUSHROOM,640,25.7,1
RED_MUSHROOM,59,25.8,1
RED_MUSHROOM,9260,25.9,2
RED_MUSHROOM,26730,26.0,2
RED_MUSHROOM,320,26.1,1
RED_MUSHROOM,223,26.2,1
RED_MUSHROOM,936,26.5,1
RED_MUSHROOM,576,26.6,2
RED_MUSHROOM,384,26.8,2
RED_MUSHROOM,704,27.0,1
RED_MUSHROOM,64,28.9,1
RED_MUSHROOM,1011,29.0,2
RED_MUSHROOM,142222,29.9,2
RED_MUSHROOM,2166,30.0,12
RED_MUSHROOM,49,49.0,1
RED_MUSHROOM,1,100.0,1
ENCHANTED_MELON_BLOCK,16,28493.6,1
ENCHANTED_MELON_BLOCK,643,28493.7,1
ENCHANTED_MELON_BLOCK,62,28493.8,1
ENCHANTED_MELON_BLOCK,1,28494.0,1
ENCHANTED_MELON_BLOCK,2,28494.6,1
ENCHANTED_MELON_BLOCK,9,28494.8,1
ENCHANTED_MELON_BLOCK,2,28495.5,1
ENCHANTED_MELON_BLOCK,1,28495.7,1
ENCHANTED_MELON_BLOCK,3,28498.0,1
ENCHANTED_MELON_BLOCK,3,28498.3,1
ENCHANTED_MELON_BLOCK,1,28498.4,1
ENCHANTED_MELON_BLOCK,65,28498.5,1
ENCHANTED_MELON_BLOCK,1,28502.7,1
ENCHANTED_MELON_BLOCK,1,28504.4,1
ENCHANTED_MELON_BLOCK,155,28808.4,1
ENCHANTED_MELON_BLOCK,2,28808.7,1
ENCHANTED_MELON_BLOCK,217,28999.0,1
ENCHANTED_MELON_BLOCK,2,29615.8,1
ENCHANTED_MELON_BLOCK,4,30197.7,1
ENCHANTED_MELON_BLOCK,144,31490.0,1
ENCHANTED_MELON_BLOCK,28,31496.4,1
ENCHANTED_MELON_BLOCK,9,31497.3,1
ENCHANTED_MELON_BLOCK,4,32453.0,1
ENCHANTED_MELON_BLOCK,41,32500.0,1
ENCHANTED_MELON_BLOCK,1,34103.2,1
ENCHANTED_MELON_BLOCK,6,40000.0,1
ENCHANTED_MELON_BLOCK,54,130000.0,1
MUTTON,1984,16.2,1
MUTTON,1984,16.3,1
MUTTON,1984,16.4,1
MUTTON,1982,16.6,1
MUTTON,61039,17.7,1
MUTTON,6874,18.5,4
MUTTON,4459,18.7,3
MUTTON,24,18.8,1
MUTTON,956,18.9,1
MUTTON,147,19.2,1
MUTTON,64,19.4,2
MUTTON,28131,19.6,14
MUTTON,4224,19.7,3
MUTTON,41688,19.8,1
MUTTON,1843,19.9,1
MUTTON,36811,20.0,5
MUTTON,1200,20.1,1
MUTTON,554,20.3,1
MUTTON,50000,20.4,1
MUTTON,4324,20.8,19
MUTTON,10000,21.1,2
MUTTON,40000,22.7,4
MUTTON,399,22.8,3
MUTTON,895,23.0,4
MUTTON,40,24.0,25
MUTTON,516,24.4,3
MUTTON,1280,24.9,6
MUTTON,40768,25.0,7
MUTTON,320,25.3,4
MUTTON,209,25.8,2
WISE_FRAGMENT,3,10976.4,1
WISE_FRAGMENT,1,10976.5,1
WISE_FRAGMENT,67,10976.6,1
WISE_FRAGMENT,3,10976.7,1
WISE_FRAGMENT,3,10976.8,1
WISE_FRAGMENT,3,10976.9,1
WISE_FRAGMENT,3,10977.0,1
WISE_FRAGMENT,268,10977.1,1
WISE_FRAGMENT,8,10977.2,1
WISE_FRAGMENT,15,11004.6,1
WISE_FRAGMENT,3,11004.8,1
WISE_FRAGMENT,6,11004.9,1
WISE_FRAGMENT,23,11005.2,1
WISE_FRAGMENT,3,11005.4,1
WISE_FRAGMENT,3,11005.7,1
WISE_FRAGMENT,4378,11006.3,4
WISE_FRAGMENT,21,11007.8,1
WISE_FRAGMENT,4,11009.2,1
WISE_FRAGMENT,3,11010.0,1
WISE_FRAGMENT,1193,11010.7,1
WISE_FRAGMENT,3,11012.2,1
WISE_FRAGMENT,5,11012.7,1
WISE_FRAGMENT,35,11013.5,1
WISE_FRAGMENT,10,11014.4,1
WISE_FRAGMENT,3,11015.1,1
WISE_FRAGMENT,3,11051.1,1
WISE_FRAGMENT,3,11051.4,1
WISE_FRAGMENT,10,11051.7,1
WISE_FRAGMENT,8,11052.6,1
WISE_FRAGMENT,3,11092.7,1
DIAMOND,1426,8.1,1
DIAMOND,293,8.2,1
DIAMOND,320,8.3,1
DIAMOND,21451,8.4,2
DIAMOND,165170,8.5,10
DIAMOND,46344,8.6,5
DIAMOND,74572,8.7,5
DIAMOND,730797,8.8,76
DIAMOND,217095,8.9,29
DIAMOND,13604,9.0,72
DIAMOND,1836,9.2,6
DIAMOND,996,9.4,7
DIAMOND,5891,9.5,26
DIAMOND,384,9.9,5
DIAMOND,1318,10.0,46
DIAMOND,8026,10.1,9
DIAMOND,59,14.0,1
DIAMOND,483,15.0,9
DIAMOND,1128,20.0,8
DIAMOND,51,46.0,2
DIAMOND,64,50.0,1
DIAMOND,64,64.0,3
DIAMOND,64,70.0,2
DIAMOND,693,100.0,12
DIAMOND,277,150.0,1
DIAMOND,467,160.0,3
DIAMOND,216,200.0,1
DIAMOND,228,500.0,6
DIAMOND,64,1000.0,14
DIAMOND,1024,1024.0,5
COBBLESTONE,155,5.5,1
COBBLESTONE,460,5.6,2
COBBLESTONE,1280,5.7,1
COBBLESTONE,64,5.8,1
COBBLESTONE,66171,5.9,2
COBBLESTONE,758503,6.0,105
COBBLESTONE,214980,6.1,12
COBBLESTONE,64,6.2,4
COBBLESTONE,19,6.4,11
COBBLESTONE,23345,6.5,9
COBBLESTONE,640,6.8,17
COBBLESTONE,54577,7.0,15
COBBLESTONE,1081,7.4,1
COBBLESTONE,512,7.6,2
COBBLESTONE,10319,8.0,3
COBBLESTONE,60,9.0,6
COBBLESTONE,128,10.0,8
COBBLESTONE,58,10.7,1
COBBLESTONE,152,20.3,2
COBBLESTONE,269,39.4,2
COBBLESTONE,14,39.8,2
COBBLESTONE,2000,48.1,1
COBBLESTONE,1273,48.4,1
COBBLESTONE,64,50.0,1
COBBLESTONE,64,59.8,2
COBBLESTONE,640,61.0,1
COBBLESTONE,640,62.2,2
COBBLESTONE,372,64.0,2
COBBLESTONE,19,100.0,5
COBBLESTONE,203,203.0,1
SPIDER_EYE,17592,8.9,3
SPIDER_EYE,101521,9.0,3
SPIDER_EYE,14456,9.1,1
SPIDER_EYE,28129,9.2,1
SPIDER_EYE,114,9.5,2
SPIDER_EYE,27714,9.7,10
SPIDER_EYE,48028,9.8,2
SPIDER_EYE,71079,10.0,7
SPIDER_EYE,307,16.3,2
SPIDER_EYE,454,69.0,2
SPIDER_EYE,640,99.4,1
SPIDER_EYE,22,99.6,1
SPIDER_EYE,1,100.0,2
SPIDER_EYE,640,640.0,1
SPIDER_EYE,256,10000.0,2
SPIDER_EYE,3,33000.0,1
SPIDER_EYE,1025,100000.0,3
RAW_FISH,1984,24.4,1
RAW_FISH,1132,24.5,2
RAW_FISH,1205,24.8,2
RAW_FISH,25892,24.9,13
RAW_FISH,107290,25.0,4
RAW_FISH,38244,25.1,5
RAW_FISH,448,25.5,1
RAW_FISH,576,25.6,2
RAW_FISH,609,25.7,1
RAW_FISH,26804,26.0,3
RAW_FISH,640,26.1,2
RAW_FISH,54,26.3,1
RAW_FISH,192,27.3,4
RAW_FISH,1792,27.8,2
RAW_FISH,192,27.9,3
RAW_FISH,48939,28.0,2
RAW_FISH,40960,29.0,4
RAW_FISH,1,29.9,3
RAW_FISH,1274,30.0,9
RAW_FISH,2190,39.7,1
RAW_FISH,1859,40.0,5
RAW_FISH,128,49.5,1
RAW_FISH,160,50.1,1
RAW_FISH,512,54.2,1
RAW_FISH,2112,100.0,3
RAW_FISH,6336,500.0,5
RAW_FISH,4010,700.0,2
RAW_FISH,1987,1000.0,4
RAW_FISH,2112,10000.0,2
RAW_FISH,2048,15555.0,1
ENCHANTED_PUFFERFISH,39,2804.5,1
ENCHANTED_PUFFERFISH,958,2804.6,2
ENCHANTED_PUFFERFISH,398,2804.7,1
ENCHANTED_PUFFERFISH,54,2804.8,1
ENCHANTED_PUFFERFISH,7,3000.0,1
ENCHANTED_PUFFERFISH,3,3277.4,1
ENCHANTED_PUFFERFISH,201,3349.4,1
ENCHANTED_PUFFERFISH,6,3349.5,1
ENCHANTED_PUFFERFISH,391,3429.6,1
ENCHANTED_PUFFERFISH,192,3500.0,1
ENCHANTED_PUFFERFISH,17,3555.5,1
ENCHANTED_PUFFERFISH,16,3690.9,1
ENCHANTED_PUFFERFISH,3,3692.5,1
ENCHANTED_PUFFERFISH,7,3838.4,1
ENCHANTED_PUFFERFISH,1312,6500.0,1
ENCHANTED_PUFFERFISH,18,6600.0,1
ENCHANTED_PUFFERFISH,1380,27000.0,1
ENCHANTED_PUFFERFISH,2,100000.0,1
POTATO_ITEM,640,3.1,1
POTATO_ITEM,512,3.2,1
POTATO_ITEM,1727,3.3,3
POTATO_ITEM,64664,3.4,1
POTATO_ITEM,81966,3.5,3
POTATO_ITEM,23890,3.6,2
POTATO_ITEM,32468,3.7,1
POTATO_ITEM,129212,3.8,4
POTATO_ITEM,890052,3.9,23
POTATO_ITEM,1584516,4.0,59
POTATO_ITEM,15154,4.1,10
POTATO_ITEM,70624,4.2,5
POTATO_ITEM,72960,4.3,4
POTATO_ITEM,74880,4.5,10
POTATO_ITEM,223405,4.7,13
POTATO_ITEM,1408,5.0,20
POTATO_ITEM,640,5.2,4
POTATO_ITEM,70232,5.8,2
POTATO_ITEM,640,10.0,7
POTATO_ITEM,176,90.0,1
POTATO_ITEM,90,100.0,5
POTATO_ITEM,70,100.5,1
POTATO_ITEM,195,400.0,2
POTATO_ITEM,23568,892.0,1
POTATO_ITEM,475,30000.0,1
POTATO_ITEM,7,5000000.0,2
POTATO_ITEM,128,300000000.0,1
ENCHANTED_HUGE_MUSHROOM_1,14,3399.8,1
ENCHANTED_HUGE_MUSHROOM_1,1,3399.9,1
ENCHANTED_HUGE_MUSHROOM_1,27,3400.0,1
ENCHANTED_HUGE_MUSHROOM_1,6,3462.3,1
ENCHANTED_HUGE_MUSHROOM_1,72,3462.4,1
ENCHANTED_HUGE_MUSHROOM_1,14,3462.6,2
ENCHANTED_HUGE_MUSHROOM_1,1,3462.8,1
ENCHANTED_HUGE_MUSHROOM_1,121,3463.1,1
ENCHANTED_HUGE_MUSHROOM_1,1,3463.6,1
ENCHANTED_HUGE_MUSHROOM_1,8,3463.8,1
ENCHANTED_HUGE_MUSHROOM_1,28,3464.0,1
ENCHANTED_HUGE_MUSHROOM_1,319,3799.9,1
ENCHANTED_HUGE_MUSHROOM_1,1,3886.0,1
ENCHANTED_HUGE_MUSHROOM_1,10,3886.1,1
ENCHANTED_HUGE_MUSHROOM_1,1,3887.2,1
ENCHANTED_HUGE_MUSHROOM_1,1,3887.9,1
ENCHANTED_HUGE_MUSHROOM_1,169,3888.1,1
ENCHANTED_HUGE_MUSHROOM_1,1,3888.4,1
ENCHANTED_HUGE_MUSHROOM_1,55,3888.8,1
ENCHANTED_HUGE_MUSHROOM_1,726,3889.9,1
ENCHANTED_HUGE_MUSHROOM_1,1089,6000.0,1
ENCHANTED_HUGE_MUSHROOM_1,1,50000.0,1
ENCHANTED_COBBLESTONE,1349,846.0,2
ENCHANTED_COBBLESTONE,39,846.1,1
ENCHANTED_COBBLESTONE,69,846.2,1
ENCHANTED_COBBLESTONE,323,846.3,1
ENCHANTED_COBBLESTONE,3115,846.7,2
ENCHANTED_COBBLESTONE,2240,846.8,1
ENCHANTED_COBBLESTONE,715,847.4,1
ENCHANTED_COBBLESTONE,2066,847.8,1
ENCHANTED_COBBLESTONE,18,847.9,1
ENCHANTED_COBBLESTONE,1088,848.0,1
ENCHANTED_COBBLESTONE,32,848.1,2
ENCHANTED_COBBLESTONE,1844,848.2,1
ENCHANTED_COBBLESTONE,128,848.4,1
ENCHANTED_COBBLESTONE,1137,848.8,1
ENCHANTED_COBBLESTONE,864,849.6,1
ENCHANTED_COBBLESTONE,93225,850.0,72
ENCHANTED_COBBLESTONE,1856,852.0,1
ENCHANTED_COBBLESTONE,1859,854.0,1
ENCHANTED_COBBLESTONE,7,854.8,1
ENCHANTED_COBBLESTONE,4618,855.0,7
ENCHANTED_COBBLESTONE,1,856.9,1
ENCHANTED_COBBLESTONE,2752,859.0,6
ENCHANTED_COBBLESTONE,14438,860.0,36
ENCHANTED_COBBLESTONE,559,863.8,1
ENCHANTED_COBBLESTONE,15,867.7,1
ENCHANTED_COBBLESTONE,2340,869.0,4
ENCHANTED_COBBLESTONE,900,869.4,1
ENCHANTED_COBBLESTONE,4,871.1,1
ENCHANTED_COBBLESTONE,2,872.0,2
ENCHANTED_COBBLESTONE,1450,872.6,1
ENCHANTED_HUGE_MUSHROOM_2,1,28686.5,1
ENCHANTED_HUGE_MUSHROOM_2,7,28686.6,1
ENCHANTED_HUGE_MUSHROOM_2,17,28686.7,1
ENCHANTED_HUGE_MUSHROOM_2,3,28686.8,1
ENCHANTED_HUGE_MUSHROOM_2,9,28686.9,1
ENCHANTED_HUGE_MUSHROOM_2,30,28687.1,1
ENCHANTED_HUGE_MUSHROOM_2,148,28687.3,1
ENCHANTED_HUGE_MUSHROOM_2,1,28689.1,1
ENCHANTED_HUGE_MUSHROOM_2,532,28689.2,1
ENCHANTED_HUGE_MUSHROOM_2,570,35000.0,1
ENCHANTED_HUGE_MUSHROOM_2,20,60000.0,1
ENCHANTED_HUGE_MUSHROOM_2,1,489000.0,1
ENCHANTED_HUGE_MUSHROOM_2,1,5000000.0,1
PORK,64,22.9,1
PORK,151983,23.0,55
PORK,1408,23.2,1
PORK,70000,23.3,1
PORK,1152,23.8,1
PORK,13190,24.0,31
PORK,71000,24.1,3
PORK,1280,24.7,4
PORK,1280,24.8,4
PORK,1280,24.9,3
PORK,5312,25.0,129
PORK,15000,25.3,2
PORK,70170,25.6,6
PORK,25407,26.0,34
PORK,140000,28.0,29
PORK,102672,29.0,11
PORK,13511,29.5,1
PORK,32871,30.0,37
PORK,1600,30.3,1
PORK,427,30.5,3
PORK,61000,31.0,8
PORK,1556,31.1,2
PORK,2112,34.3,1
PORK,2176,34.4,2
PORK,3264,35.0,3
PORK,319,39.3,1
PORK,6802,39.9,26
PORK,26122,40.0,16
PORK,12288,46.0,7
PORK,8528,47.0,1
PRISMARINE_CRYSTALS,9,7.6,1
PRISMARINE_CRYSTALS,18,7.7,1
PRISMARINE_CRYSTALS,55071,7.8,1
PRISMARINE_CRYSTALS,42771,7.9,1
PRISMARINE_CRYSTALS,35122,8.0,18
PRISMARINE_CRYSTALS,1024,9.0,1
PRISMARINE_CRYSTALS,594,10.5,3
PRISMARINE_CRYSTALS,23037,13.0,34
ICE,10083,5.3,5
ICE,85283,5.4,8
ICE,640,5.5,2
ICE,23577,5.6,3
ICE,13597,5.7,3
ICE,55054,5.9,3
ICE,156584,6.0,15
ICE,73408,6.1,5
ICE,72199,6.2,3
ICE,107461,6.3,4
ICE,640,6.4,2
ICE,64469,6.5,5
ICE,26639,6.8,3
ICE,16789,6.9,2
ICE,3072,7.0,26
ICE,8396,7.1,5
ICE,3328,7.2,10
ICE,3648,7.5,7
ICE,15000,7.8,1
ICE,70000,7.9,2
ICE,31288,8.0,7
ICE,143360,8.2,2
ICE,640,8.7,1
ICE,2304,9.0,8
ICE,640,10.0,10
ICE,872,20.0,33
ICE,71680,20.3,1
ICE,4052,20.4,1
ICE,640,30.0,1
ICE,6298,41.5,1
HUGE_MUSHROOM_1,8169,3.8,2
HUGE_MUSHROOM_1,21,4.0,6
HUGE_MUSHROOM_1,141,4.1,1
HUGE_MUSHROOM_1,637,4.2,1
HUGE_MUSHROOM_1,1600,4.3,1
HUGE_MUSHROOM_1,1600,4.4,1
HUGE_MUSHROOM_1,1600,4.5,1
HUGE_MUSHROOM_1,1600,4.6,1
HUGE_MUSHROOM_1,1600,4.7,1
HUGE_MUSHROOM_1,1600,4.8,1
HUGE_MUSHROOM_1,1279,4.9,1
HUGE_MUSHROOM_1,1600,5.0,1
HUGE_MUSHROOM_1,1319,5.1,1
HUGE_MUSHROOM_1,1322,5.6,1
HUGE_MUSHROOM_1,1024,5.7,1
HUGE_MUSHROOM_1,107,5.8,1
HUGE_MUSHROOM_1,64,5.9,1
HUGE_MUSHROOM_1,64,6.5,1
HUGE_MUSHROOM_2,27410,31.0,1
HUGE_MUSHROOM_2,71680,31.5,1
HUGE_MUSHROOM_2,2,34.1,1
HUGE_MUSHROOM_2,39,34.4,1
HUGE_MUSHROOM_2,1299,35.5,2
HUGE_MUSHROOM_2,205,37.8,1
HUGE_MUSHROOM_2,106,59.8,2
HUGE_MUSHROOM_2,352,100.0,1
HUGE_MUSHROOM_2,1092,110.3,1
HUGE_MUSHROOM_2,64,119.8,1
HUGE_MUSHROOM_2,205,152.7,1
HUGE_MUSHROOM_2,64,152.8,1
HUGE_MUSHROOM_2,160,180.6,1
HUGE_MUSHROOM_2,551,400.0,1
HUGE_MUSHROOM_2,1,718.8,1
HUGE_MUSHROOM_2,117,11000.0,1
ICE_BAIT,13940,20.8,9
ICE_BAIT,1664,20.9,6
ICE_BAIT,5000,21.0,2
ICE_BAIT,192,21.6,1
ICE_BAIT,448,21.7,2
ICE_BAIT,1280,21.8,3
ICE_BAIT,64,22.0,2
ICE_BAIT,256,22.1,2
ICE_BAIT,1024,22.2,1
ICE_BAIT,1344,24.4,6
ICE_BAIT,1024,25.3,1
ICE_BAIT,32,25.4,1
ICE_BAIT,50,25.8,1
ICE_BAIT,982,25.9,3
ICE_BAIT,640,26.5,1
ICE_BAIT,69696,26.7,2
ICE_BAIT,3764,27.4,3
ICE_BAIT,324,31.9,2
ICE_BAIT,34248,32.2,3
ICE_BAIT,64,32.9,2
ICE_BAIT,1567,34.0,2
ICE_BAIT,828,34.1,1
ICE_BAIT,2112,34.3,2
ICE_BAIT,2112,34.5,3
ICE_BAIT,2112,34.7,2
ICE_BAIT,960,35.1,2
ICE_BAIT,256,35.4,1
ICE_BAIT,768,35.5,2
ICE_BAIT,1408,35.6,1
ICE_BAIT,1419,35.7,1
LOG_2:1,650108,3.0,15
LOG_2:1,16,3.1,1
LOG_2:1,1790,3.3,2
LOG_2:1,1472,3.4,1
LOG_2:1,65966,3.5,1
LOG_2:1,48268,3.7,2
LOG_2:1,8976,4.0,4
LOG_2:1,84663,4.5,2
LOG_2:1,44970,4.6,2
LOG_2:1,64093,4.7,6
LOG_2:1,57117,4.8,1
LOG_2:1,108624,5.0,10
LOG_2:1,197,5.2,2
LOG_2:1,576,5.3,2
LOG_2:1,640,5.4,4
LOG_2:1,384,5.5,2
LOG_2:1,822,5.7,1
LOG_2:1,122462,5.8,2
LOG_2:1,42493,5.9,3
LOG_2:1,67723,6.0,9
LOG_2:1,70,7.8,2
LOG_2:1,64,8.0,2
LOG_2:1,1472,8.2,2
LOG_2:1,576,20.0,2
LOG_2:1,581,40000.0,1
ENCHANTED_SNOW_BLOCK,406,612.4,1
ENCHANTED_SNOW_BLOCK,974,612.5,1
ENCHANTED_SNOW_BLOCK,4686,612.6,4
ENCHANTED_SNOW_BLOCK,852,613.5,1
ENCHANTED_SNOW_BLOCK,1021,613.6,1
ENCHANTED_SNOW_BLOCK,1962,613.7,2
ENCHANTED_SNOW_BLOCK,1069,614.0,2
ENCHANTED_SNOW_BLOCK,1024,615.0,1
ENCHANTED_SNOW_BLOCK,10526,620.0,16
ENCHANTED_SNOW_BLOCK,1476,622.0,1
ENCHANTED_SNOW_BLOCK,52,630.0,7
ENCHANTED_SNOW_BLOCK,448,640.0,2
ENCHANTED_SNOW_BLOCK,2125,650.0,14
ENCHANTED_SNOW_BLOCK,4465,700.0,38
ENCHANTED_SNOW_BLOCK,3,1000.0,7
ENCHANTED_SNOW_BLOCK,15,5000.0,2
ENCHANTED_SNOW_BLOCK,5,65000.0,1
ENCHANTED_SNOW_BLOCK,64,1000000.0,5
STRING,305635,4.2,11
STRING,65507,4.4,1
STRING,213,4.8,2
STRING,38286,5.0,19
STRING,25976,5.3,9
STRING,59153,5.4,2
STRING,1260,6.0,6
STRING,68485,6.9,4
STRING,121,7.0,2
STRING,384,50.0,1
STRING,128,64.0,1
STRING,64,100.0,4
STRING,94,400.0,1
STRING,48,100000.0,2
GOLDEN_TOOTH,4,73596.5,1
GOLDEN_TOOTH,28,73596.6,1
GOLDEN_TOOTH,128,73596.8,1
GOLDEN_TOOTH,29,73596.9,1
GOLDEN_TOOTH,2,73996.9,1
GOLDEN_TOOTH,1,73997.2,1
GOLDEN_TOOTH,49,73998.1,1
GOLDEN_TOOTH,40,73999.2,1
GOLDEN_TOOTH,1,74045.7,1
GOLDEN_TOOTH,8,74046.1,1
GOLDEN_TOOTH,83,74046.4,1
GOLDEN_TOOTH,1,74046.6,1
GOLDEN_TOOTH,13,74046.9,1
GOLDEN_TOOTH,20,74047.3,1
GOLDEN_TOOTH,120,75748.5,1
GOLDEN_TOOTH,7,75750.1,1
GOLDEN_TOOTH,57,75750.4,1
GOLDEN_TOOTH,8,76397.4,1
GOLDEN_TOOTH,225,76399.1,1
GOLDEN_TOOTH,15,76443.7,1
GOLDEN_TOOTH,2,76446.8,1
GOLDEN_TOOTH,8,77501.1,1
GOLDEN_TOOTH,20,80000.0,2
GOLDEN_TOOTH,44,81997.9,1
GOLDEN_TOOTH,17,81998.3,1
GOLDEN_TOOTH,283,96000.0,1
GOLDEN_TOOTH,206,99998.1,1
GOLDEN_TOOTH,351,100000.0,1
GOLDEN_TOOTH,98,113988.0,1
GOLDEN_TOOTH,79,92000000.0,1
RABBIT_FOOT,356,24.6,2
RABBIT_FOOT,263,24.7,2
RABBIT_FOOT,640,24.8,1
RABBIT_FOOT,973,24.9,1
RABBIT_FOOT,894,25.2,2
RABBIT_FOOT,708,25.5,2
RABBIT_FOOT,640,25.7,1
RABBIT_FOOT,311,25.8,1
RABBIT_FOOT,170,26.2,1
RABBIT_FOOT,48,26.3,1
RABBIT_FOOT,576,26.5,1
RABBIT_FOOT,640,26.6,1
RABBIT_FOOT,640,26.9,1
RABBIT_FOOT,640,27.3,2
RABBIT_FOOT,48,27.7,1
RABBIT_FOOT,640,27.9,1
RABBIT_FOOT,640,28.1,1
RABBIT_FOOT,640,28.7,1
RABBIT_FOOT,640,28.9,1
RABBIT_FOOT,639,29.0,1
RABBIT_FOOT,448,29.3,1
RABBIT_FOOT,9500,30.7,1
RABBIT_FOOT,640,30.9,1
RABBIT_FOOT,35,31.1,1
RABBIT_FOOT,640,31.6,2
RABBIT_FOOT,640,31.7,3
RABBIT_FOOT,100,32.4,4
RABBIT_FOOT,640,32.5,2
RABBIT_FOOT,640,33.4,1
RABBIT_FOOT,640,33.9,1
REDSTONE,924,3.5,1
REDSTONE,68250,3.6,1
REDSTONE,156699,3.7,3
REDSTONE,24815,3.9,1
REDSTONE,187707,4.0,6
REDSTONE,53964,4.1,6
REDSTONE,60000,4.3,3
REDSTONE,70576,4.4,5
REDSTONE,3780,4.5,11
REDSTONE,12432,5.0,15
REDSTONE,35000,7.2,2
REDSTONE,1152,7.5,2
REDSTONE,2549,10.0,4
REDSTONE,595,12.9,3
REDSTONE,1152,15.0,2
REDSTONE,1152,20.0,1
REDSTONE,192,30.0,1
